Name,Resource type,Project Id,Display name,Create time,Update time,Status,Folders,Organization,Parent asset type,Parent full resource name,KMS keys,Direct tags,Description,Location,Labels,Network tags,Additional attributes
"//compute.googleapis.com/projects/adtgcp-ent-dev-mig-ltmp-5c73/zones/us-central1-b/instances/vtlrhel8swm01","compute.Instance","adtgcp-ent-dev-mig-ltmp-5c73","vtlrhel8swm01","2026-08-13T15:54:35Z","null","RUNNING","[folders/749796705172,folders/119982375294,folders/604042064602]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-ent-dev-mig-ltmp-5c73","[]","[]","","us-central1-b","{}","[edevgreen]","{deletionProtection:FALSE,hasFullApiAccess:false,id:4684807324279264852,internalIPs:[10.125.3.204],machineType:c4-standard-2,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-cs-enterprise-1-7b36/global/networks/adtgcp-ent-dev-1],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-ent-dev-mig-ltmp-5c73/zones/us-central1-a/instances/vdlwcasbox02","compute.Instance","adtgcp-ent-dev-mig-ltmp-5c73","vdlwcasbox02","2026-08-13T15:47:54Z","null","RUNNING","[folders/749796705172,folders/119982375294,folders/604042064602]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-ent-dev-mig-ltmp-5c73","[]","[]","","us-central1-a","{}","[edevgreen]","{deletionProtection:FALSE,hasFullApiAccess:false,id:7013797170676521413,internalIPs:[10.125.3.203],machineType:c4-highcpu-2,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-cs-enterprise-1-7b36/global/networks/adtgcp-ent-dev-1],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-ent-trn-copa-sod-a54c/zones/us-central1-c/instances/vtwsodweb2205","compute.Instance","adtgcp-ent-trn-copa-sod-a54c","vtwsodweb2205","2026-08-13T15:47:29Z","null","RUNNING","[folders/52321826141,folders/76204659500,folders/604042064602]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-ent-trn-copa-sod-a54c","[]","[]","","us-central1-c","{}","[entssl,etstsensitive]","{deletionProtection:FALSE,hasFullApiAccess:false,id:475686876814006783,internalIPs:[10.121.15.194],machineType:c4-standard-4,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-cs-enterprise-1-7b36/global/networks/adtgcp-ent-tst-1],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-ent-dev-mig-ltmp-5c73/zones/us-central1-a/instances/vdlwcasbox01","compute.Instance","adtgcp-ent-dev-mig-ltmp-5c73","vdlwcasbox01","2026-08-13T15:37:55Z","null","RUNNING","[folders/749796705172,folders/119982375294,folders/604042064602]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-ent-dev-mig-ltmp-5c73","[]","[]","","us-central1-a","{}","[edevgreen]","{deletionProtection:FALSE,hasFullApiAccess:false,id:3445370519607597629,internalIPs:[10.125.3.202],machineType:c4-highcpu-2,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-cs-enterprise-1-7b36/global/networks/adtgcp-ent-dev-1],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-ent-dev-mig-ltmp-5c73/zones/us-central1-a/instances/vdlnwftp01","compute.Instance","adtgcp-ent-dev-mig-ltmp-5c73","vdlnwftp01","2026-08-13T15:33:56Z","null","RUNNING","[folders/749796705172,folders/119982375294,folders/604042064602]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-ent-dev-mig-ltmp-5c73","[]","[]","","us-central1-a","{}","[edevgreen]","{deletionProtection:FALSE,hasFullApiAccess:false,id:8522443427404602636,internalIPs:[10.125.3.201],machineType:c4-highcpu-2,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-cs-enterprise-1-7b36/global/networks/adtgcp-ent-dev-1],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-ent-dev-mig-ltmp-5c73/zones/us-central1-a/instances/vdlrheltrn01","compute.Instance","adtgcp-ent-dev-mig-ltmp-5c73","vdlrheltrn01","2026-08-13T15:28:36Z","null","RUNNING","[folders/749796705172,folders/119982375294,folders/604042064602]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-ent-dev-mig-ltmp-5c73","[]","[]","","us-central1-a","{}","[edevgreen]","{deletionProtection:FALSE,hasFullApiAccess:false,id:3444331463939480651,internalIPs:[10.125.3.200],machineType:c4-highcpu-4,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-cs-enterprise-1-7b36/global/networks/adtgcp-ent-dev-1],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-ent-dev-mig-ltmp-5c73/zones/us-central1-b/instances/vdlwcasbox11","compute.Instance","adtgcp-ent-dev-mig-ltmp-5c73","vdlwcasbox11","2026-08-13T15:26:54Z","null","RUNNING","[folders/749796705172,folders/119982375294,folders/604042064602]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-ent-dev-mig-ltmp-5c73","[]","[]","","us-central1-b","{}","[edevgreen]","{deletionProtection:FALSE,hasFullApiAccess:false,id:2204840504025177298,internalIPs:[10.125.3.199],machineType:c4-standard-2,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-cs-enterprise-1-7b36/global/networks/adtgcp-ent-dev-1],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-ent-dev-mig-ltmp-5c73/zones/us-central1-a/instances/vdlnjar8poc01","compute.Instance","adtgcp-ent-dev-mig-ltmp-5c73","vdlnjar8poc01","2026-08-13T15:26:07Z","null","RUNNING","[folders/749796705172,folders/119982375294,folders/604042064602]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-ent-dev-mig-ltmp-5c73","[]","[]","","us-central1-a","{}","[edevgreen]","{deletionProtection:FALSE,hasFullApiAccess:false,id:4297193956108688609,internalIPs:[10.125.3.198],machineType:c4-highcpu-4,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-cs-enterprise-1-7b36/global/networks/adtgcp-ent-dev-1],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-ent-dev-mig-ltmp-5c73/zones/us-central1-a/instances/vdlsectest801","compute.Instance","adtgcp-ent-dev-mig-ltmp-5c73","vdlsectest801","2026-08-13T15:25:06Z","null","RUNNING","[folders/749796705172,folders/119982375294,folders/604042064602]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-ent-dev-mig-ltmp-5c73","[]","[]","","us-central1-a","{}","[edevgreen]","{deletionProtection:FALSE,hasFullApiAccess:false,id:3138988714014826302,internalIPs:[10.125.3.197],machineType:c4-highcpu-2,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-cs-enterprise-1-7b36/global/networks/adtgcp-ent-dev-1],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-ent-dev-mig-ltmp-5c73/zones/us-central1-a/instances/vdlqpocr801","compute.Instance","adtgcp-ent-dev-mig-ltmp-5c73","vdlqpocr801","2026-08-13T15:24:25Z","null","RUNNING","[folders/749796705172,folders/119982375294,folders/604042064602]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-ent-dev-mig-ltmp-5c73","[]","[]","","us-central1-a","{}","[edevgreen]","{deletionProtection:FALSE,hasFullApiAccess:false,id:785637800229756743,internalIPs:[10.125.3.196],machineType:c4-highcpu-2,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-cs-enterprise-1-7b36/global/networks/adtgcp-ent-dev-1],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-ent-dev-mig-ltmp-5c73/zones/us-central1-a/instances/vdlnjar8poc02","compute.Instance","adtgcp-ent-dev-mig-ltmp-5c73","vdlnjar8poc02","2026-08-13T15:24:08Z","null","RUNNING","[folders/749796705172,folders/119982375294,folders/604042064602]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-ent-dev-mig-ltmp-5c73","[]","[]","","us-central1-a","{}","[edevgreen]","{deletionProtection:FALSE,hasFullApiAccess:false,id:6471128293345091448,internalIPs:[10.125.3.195],machineType:c4-highcpu-4,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-cs-enterprise-1-7b36/global/networks/adtgcp-ent-dev-1],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-ent-dev-mig-ltmp-5c73/zones/us-central1-f/instances/vdlrhel9swm01","compute.Instance","adtgcp-ent-dev-mig-ltmp-5c73","vdlrhel9swm01","2026-08-13T15:21:47Z","null","RUNNING","[folders/749796705172,folders/119982375294,folders/604042064602]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-ent-dev-mig-ltmp-5c73","[]","[]","","us-central1-f","{}","[edevgreen]","{deletionProtection:FALSE,hasFullApiAccess:false,id:3858502977133240292,internalIPs:[10.125.3.194],machineType:c4-highmem-16,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-cs-enterprise-1-7b36/global/networks/adtgcp-ent-dev-1],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-ent-dev-mig-ltmp-5c73/zones/us-central1-a/instances/vdlqpocr901","compute.Instance","adtgcp-ent-dev-mig-ltmp-5c73","vdlqpocr901","2026-08-13T15:20:15Z","null","RUNNING","[folders/749796705172,folders/119982375294,folders/604042064602]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-ent-dev-mig-ltmp-5c73","[]","[]","","us-central1-a","{}","[edevgreen]","{deletionProtection:FALSE,hasFullApiAccess:false,id:5691315944976047681,internalIPs:[10.125.3.193],machineType:c4-highcpu-2,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-cs-enterprise-1-7b36/global/networks/adtgcp-ent-dev-1],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-prd-eng-apps-shared-p/zones/us-central1-c/instances/gke-guc1-apps-shared-guc1-speedracer--af4683dc-zxth","compute.Instance","adtgcp-prd-eng-apps-shared-p","gke-guc1-apps-shared-guc1-speedracer--af4683dc-zxth","2026-08-12T21:17:59Z","null","RUNNING","[folders/1055903590386,folders/573631825964,folders/668979129279]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-prd-eng-apps-shared-p","[]","[]","","us-central1-c","{goog-gke-node:,goog-k8s-cluster-name:guc1-apps-shared-prod,goog-gke-cluster-id-base32:wuxv7qvozfcejo3j2a7mp5twil5o7nnr4xxevqecooxum3r5kr4a,goog-k8s-node-pool-name:guc1-speedracer-c2,goog-gke-cost-management:,env:prod,goog-gke-node-pool-provisioning-model:on-demand,goog-k8s-cluster-location:us-central1}","[central-region-route,gke-guc1-apps-shared-prod-b52f5fc2-node,guc1-apps-shared-prod-pool]","{deletionProtection:FALSE,hasFullApiAccess:true,id:6545309370753834473,internalIPs:[10.124.246.8],machineType:c2-standard-16,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-prd-eng-core-svc-p/global/networks/adtgcp-prd-eng-apps-p],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-maas-corenet-pp-0d9c/zones/us-east4-a/instances/adtgcp-maas-pp-fw01-us-east4","compute.Instance","adtgcp-maas-corenet-pp-0d9c","adtgcp-maas-pp-fw01-us-east4","2026-08-12T20:32:44Z","null","RUNNING","[folders/180979437223]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-maas-corenet-pp-0d9c","[]","[]","","us-east4-a","{}","[]","{deletionProtection:FALSE,hasFullApiAccess:false,id:9075934582939936387,internalIPs:[10.130.111.228,10.130.111.244,10.130.111.213,10.130.96.2],machineType:n2-standard-4,networkInterfaceNames:[nic3,nic1,nic0,nic2],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-maas-corenet-pp-0d9c/global/networks/adtgcp-maas-management-pp,https://www.googleapis.com/compute/v1/projects/adtgcp-maas-corenet-pp-0d9c/global/networks/adtgcp-maas-untrust-pp,https://www.googleapis.com/compute/v1/projects/adtgcp-maas-corenet-pp-0d9c/global/networks/adtgcp-maas-corpnet-transit-pp,https://www.googleapis.com/compute/v1/projects/adtgcp-maas-corenet-pp-0d9c/global/networks/adtgcp-maas-hyperion-pp],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-maas-corenet-pp-0d9c/zones/us-central1-a/instances/adtgcp-maas-pp-fw01-us-central1","compute.Instance","adtgcp-maas-corenet-pp-0d9c","adtgcp-maas-pp-fw01-us-central1","2026-08-12T20:32:44Z","null","RUNNING","[folders/180979437223]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-maas-corenet-pp-0d9c","[]","[]","","us-central1-a","{}","[]","{deletionProtection:FALSE,hasFullApiAccess:false,id:8735816277388519043,internalIPs:[10.130.47.228,10.130.47.244,10.130.47.213,10.130.32.2],machineType:n2-standard-4,networkInterfaceNames:[nic2,nic0,nic1,nic3],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-maas-corenet-pp-0d9c/global/networks/adtgcp-maas-hyperion-pp,https://www.googleapis.com/compute/v1/projects/adtgcp-maas-corenet-pp-0d9c/global/networks/adtgcp-maas-management-pp,https://www.googleapis.com/compute/v1/projects/adtgcp-maas-corenet-pp-0d9c/global/networks/adtgcp-maas-untrust-pp,https://www.googleapis.com/compute/v1/projects/adtgcp-maas-corenet-pp-0d9c/global/networks/adtgcp-maas-corpnet-transit-pp],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-ent-tst-core-mfts-ce6b/zones/us-central1-a/instances/gc1tlinfrmix01","compute.Instance","adtgcp-ent-tst-core-mfts-ce6b","gc1tlinfrmix01","2026-08-12T19:43:54Z","null","RUNNING","[folders/744007024869,folders/76204659500,folders/604042064602]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-ent-tst-core-mfts-ce6b","[]","[{tagKey:504887487938/backup_tier,tagValue:504887487938/backup_tier/tier0,tagValueId:tagValues/281481199390749},{tagKey:504887487938/backup_type,tagValue:504887487938/backup_type/snapshot,tagValueId:tagValues/281482877791201},{tagKey:504887487938/businesshours,tagValue:504887487938/businesshours/24X7,tagValueId:tagValues/281477193899481}]","encryption tool used for Informix billing","us-central1-a","{application_name:informix,goog-terraform-provisioned:true,managed_by:terraform,servicenow_request:sctask0935027,application_support_group:managed_file_transfer}","[etstsensitive,etstvm]","{deletionProtection:FALSE,hasFullApiAccess:true,id:2790047862737695254,internalIPs:[10.121.15.193],machineType:n2-standard-2,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-cs-enterprise-1-7b36/global/networks/adtgcp-ent-tst-1],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-prd-eng-apps-shared-np/zones/us-east4-b/instances/gke-gue4-apps-shared-gue4-speedracer--7dc57390-g25j","compute.Instance","adtgcp-prd-eng-apps-shared-np","gke-gue4-apps-shared-gue4-speedracer--7dc57390-g25j","2026-08-12T18:27:52Z","null","RUNNING","[folders/1055903590386,folders/573631825964,folders/668979129279]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-prd-eng-apps-shared-np","[]","[]","","us-east4-b","{goog-k8s-node-pool-name:gue4-speedracer-c2,goog-gke-cluster-id-base32:c5aqsfvpfzafpotx3ma7p75fam2yrfkg2nvugbf3lhtrogb7gxaq,env:loadtest,component:gke_cluster,goog-gke-node:,goog-k8s-cluster-name:gue4-apps-shared-loadtest,goog-k8s-cluster-location:us-east4,goog-gke-cost-management:,goog-gke-node-pool-provisioning-model:on-demand,service:srv1}","[east-region-route,gke-gue4-apps-shared-loadtest-17410916-node,gue4-apps-shared-loadtest-pool]","{deletionProtection:FALSE,hasFullApiAccess:true,id:3630396641272464839,internalIPs:[10.124.60.110],machineType:c2-standard-16,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-prd-eng-core-svc-np/global/networks/adtgcp-prd-eng-apps-lt],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-prd-eng-apps-shared-np/zones/us-central1-a/instances/gke-guc1-apps-shared-guc1-speedracer--48876d55-s2gs","compute.Instance","adtgcp-prd-eng-apps-shared-np","gke-guc1-apps-shared-guc1-speedracer--48876d55-s2gs","2026-08-12T18:21:33Z","null","RUNNING","[folders/1055903590386,folders/573631825964,folders/668979129279]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-prd-eng-apps-shared-np","[]","[]","","us-central1-a","{goog-k8s-node-pool-name:guc1-speedracer-c2,goog-gke-cost-management:,goog-k8s-cluster-name:guc1-apps-shared-loadtest,goog-k8s-cluster-location:us-central1,goog-gke-cluster-id-base32:dqrvij4gt5ck3pql3suesvhu5plxkkb3jw5uvkmeo76blc4jzugq,env:loadtest,service:srv1,goog-gke-node:,goog-gke-node-pool-provisioning-model:on-demand,component:gke_cluster}","[central-region-route,gke-guc1-apps-shared-loadtest-1c235427-node,guc1-apps-shared-loadtest-pool]","{deletionProtection:FALSE,hasFullApiAccess:true,id:5866265669637572418,internalIPs:[10.124.170.113],machineType:c2-standard-16,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-prd-eng-core-svc-np/global/networks/adtgcp-prd-eng-apps-lt],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-prd-eng-apps-shared-np/zones/us-central1-b/instances/gke-guc1-apps-shared-guc1-speedracer--f47f7b4b-jc4m","compute.Instance","adtgcp-prd-eng-apps-shared-np","gke-guc1-apps-shared-guc1-speedracer--f47f7b4b-jc4m","2026-08-12T18:21:31Z","null","RUNNING","[folders/1055903590386,folders/573631825964,folders/668979129279]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-prd-eng-apps-shared-np","[]","[]","","us-central1-b","{component:gke_cluster,goog-gke-cost-management:,goog-k8s-cluster-name:guc1-apps-shared-loadtest,goog-k8s-node-pool-name:guc1-speedracer-c2,env:loadtest,goog-gke-cluster-id-base32:dqrvij4gt5ck3pql3suesvhu5plxkkb3jw5uvkmeo76blc4jzugq,goog-k8s-cluster-location:us-central1,goog-gke-node-pool-provisioning-model:on-demand,service:srv1,goog-gke-node:}","[central-region-route,gke-guc1-apps-shared-loadtest-1c235427-node,guc1-apps-shared-loadtest-pool]","{deletionProtection:FALSE,hasFullApiAccess:true,id:2002153578235717,internalIPs:[10.124.170.3],machineType:c2-standard-16,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-prd-eng-core-svc-np/global/networks/adtgcp-prd-eng-apps-lt],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-prd-eng-apps-shared-np/zones/us-east4-c/instances/gke-gue4-apps-shared-gue4-speedracer--bdf16a55-xgqv","compute.Instance","adtgcp-prd-eng-apps-shared-np","gke-gue4-apps-shared-gue4-speedracer--bdf16a55-xgqv","2026-08-12T18:20:32Z","null","RUNNING","[folders/1055903590386,folders/573631825964,folders/668979129279]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-prd-eng-apps-shared-np","[]","[]","","us-east4-c","{goog-k8s-node-pool-name:gue4-speedracer-c2,goog-gke-cluster-id-base32:c5aqsfvpfzafpotx3ma7p75fam2yrfkg2nvugbf3lhtrogb7gxaq,env:loadtest,component:gke_cluster,goog-k8s-cluster-name:gue4-apps-shared-loadtest,goog-gke-node-pool-provisioning-model:on-demand,goog-gke-cost-management:,goog-k8s-cluster-location:us-east4,service:srv1,goog-gke-node:}","[east-region-route,gke-gue4-apps-shared-loadtest-17410916-node,gue4-apps-shared-loadtest-pool]","{deletionProtection:FALSE,hasFullApiAccess:true,id:8937288412945254273,internalIPs:[10.124.60.109],machineType:c2-standard-16,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-prd-eng-core-svc-np/global/networks/adtgcp-prd-eng-apps-lt],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-its-qa-tools-a21f/zones/us-central1-a/instances/vtwpcapt01","compute.Instance","adtgcp-its-qa-tools-a21f","vtwpcapt01","2026-08-12T17:41:07Z","null","RUNNING","[folders/958693087799,folders/477435035128,folders/33894390649]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-its-qa-tools-a21f","[]","[]","","us-central1-a","{}","[csits]","{deletionProtection:FALSE,hasFullApiAccess:false,id:183555076924706524,internalIPs:[10.116.72.95],machineType:c4-highcpu-8,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-cs-its-0cbd/global/networks/adtgcp-its-1],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-its-qa-tools-a21f/zones/us-central1-a/instances/vtwqabwt02","compute.Instance","adtgcp-its-qa-tools-a21f","vtwqabwt02","2026-08-12T17:19:34Z","null","RUNNING","[folders/958693087799,folders/477435035128,folders/33894390649]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-its-qa-tools-a21f","[]","[]","","us-central1-a","{}","[csits]","{deletionProtection:FALSE,hasFullApiAccess:false,id:7783941199769966025,internalIPs:[10.116.72.94],machineType:c4-highcpu-8,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-cs-its-0cbd/global/networks/adtgcp-its-1],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-prd-eng-apps-shared-np/zones/us-central1-b/instances/gke-guc1-apps-shared-guc1-apps-shared-36bf04fa-wpcb","compute.Instance","adtgcp-prd-eng-apps-shared-np","gke-guc1-apps-shared-guc1-apps-shared-36bf04fa-wpcb","2026-08-12T17:11:13Z","null","RUNNING","[folders/1055903590386,folders/573631825964,folders/668979129279]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-prd-eng-apps-shared-np","[]","[]","","us-central1-b","{goog-gke-node-pool-provisioning-model:on-demand,goog-k8s-node-pool-name:guc1-apps-shared-dev-speedracer-c2,component:gke_cluster,goog-k8s-cluster-location:us-central1,goog-gke-cost-management:,goog-gke-cluster-id-base32:cljyiwhsjzgi7ali4vdllugqhnwefxqwcy6efg5vdxa5javrsgnq,env:dev,goog-k8s-cluster-name:guc1-apps-shared-dev,service:srv1,goog-gke-node:}","[central-region-route,gke-guc1-apps-shared-dev-12d38458-node,guc1-apps-shared-dev-pool]","{deletionProtection:FALSE,hasFullApiAccess:true,id:1367413815080196062,internalIPs:[10.124.166.52],machineType:c2-standard-16,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-prd-eng-core-svc-np/global/networks/adtgcp-prd-eng-apps-d],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-its-qa-tools-a21f/zones/us-central1-a/instances/vtwcnuft65","compute.Instance","adtgcp-its-qa-tools-a21f","vtwcnuft65","2026-08-12T16:24:19Z","null","RUNNING","[folders/958693087799,folders/477435035128,folders/33894390649]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-its-qa-tools-a21f","[]","[]","","us-central1-a","{}","[csits]","{deletionProtection:FALSE,hasFullApiAccess:false,id:7227361266964177116,internalIPs:[10.116.72.93],machineType:c4-highcpu-16,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-cs-its-0cbd/global/networks/adtgcp-its-1],networkInterfaceStackTypes:[IPV4_ONLY]}"
"//compute.googleapis.com/projects/adtgcp-its-qa-tools-a21f/zones/us-central1-f/instances/vtwcnsel04","compute.Instance","adtgcp-its-qa-tools-a21f","vtwcnsel04","2026-08-12T16:20:26Z","null","RUNNING","[folders/958693087799,folders/477435035128,folders/33894390649]","organizations/504887487938","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/adtgcp-its-qa-tools-a21f","[]","[]","","us-central1-f","{}","[csits]","{deletionProtection:FALSE,hasFullApiAccess:false,id:9078366058415465382,internalIPs:[10.116.72.63],machineType:c4-standard-8,networkInterfaceNames:[nic0],networkInterfaceNetworks:[https://www.googleapis.com/compute/v1/projects/adtgcp-cs-its-0cbd/global/networks/adtgcp-its-1],networkInterfaceStackTypes:[IPV4_ONLY]}"
